TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;11;0.82;0.79;103.16;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.842/0001-08;;BRADESCO MULTIGESTORES CRÉDITO PRIVADO FC DE FIF MULTIMERCADO;2025-06-30;12;0.75;0.93;80.82;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;1;2.11;1.01;208.62;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;2;0.71;0.99;72.49;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;3;0.72;0.96;74.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;4;1.87;1.06;177.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;5;0.63;1.14;55.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;6;0.58;1.10;52.70;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;7;1.04;0.91;114.58;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;8;0.89;0.87;102.55;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;9;0.47;0.83;56.13;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;10;0.64;0.93;68.80;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;11;0.21;0.79;26.40;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.854/0001-32;;BRADESCO INFLAÇÃO FI FINANCEIRO - CIC RF CRED PRIV LP - RESP LIMITADA;2025-06-30;12;-0.50;0.93;-53.62;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;1;1.42;1.01;140.88;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;2;1.23;0.99;124.97;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;3;1.05;0.96;109.50;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;4;1.45;1.06;137.72;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;5;0.62;1.14;54.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;6;0.96;1.10;87.15;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;7;1.19;0.91;131.22;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;8;0.84;0.87;97.32;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;9;0.64;0.83;76.68;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;10;0.63;0.93;68.27;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;11;-0.01;0.79;-0.63;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.861/0001-34;;BRADESCO DEB INCENTIVADAS INFLAÇÃO FIF - CIC INCENTIVADA DE INVESTIMENTO EM INFRA  RF LP - RESP LTDA;2025-06-30;12;-0.61;0.93;-66.10;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;1;1.47;1.01;145.26;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;2;1.28;0.99;130.38;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;3;1.18;0.96;122.84;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;4;1.44;1.06;136.51;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;5;0.66;1.14;58.42;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;6;1.09;1.10;99.16;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;7;1.29;0.91;142.00;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;8;0.94;0.87;108.34;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;9;0.73;0.83;87.18;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;10;0.66;0.93;71.64;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;11;-0.02;0.79;-2.70;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.864/0001-78;;BRAM DEBÊNTURES INCENT INFLAÇÃO INFRA FIF - CI INCENT DE INV EM INFRA RF LP - RESP LIMITADA;2025-06-30;12;-0.62;0.93;-66.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;1;1.06;1.01;105.13;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;2;1.14;0.99;115.40;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;3;1.09;0.96;113.11;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;4;1.11;1.06;105.10;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;5;1.09;1.14;95.56;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;6;1.00;1.10;90.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;7;1.06;0.91;117.28;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;8;1.03;0.87;118.26;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
CLASSES - FIF;44.315.872/0001-14;;BRADESCO EXPLORER HIGH YIELD FIF - CIC DE CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2025-06-30;9;0.86;0.83;102.68;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
