TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;ID_SUBCLASSE;DENOM_SOCIAL;DT_COMPTC;MES_RENTAB;PR_RENTAB_MES;PR_VARIACAO_INDICE_REFER_MES;PR_PERFM_INDICE_REFER_MES;RENTAB_MES_OBS
CLASSES - FIF;44.371.692/0001-50;;CS EVOLUTION DI BR PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA REF - RESP LIMITADA;2025-01-31;9;0.84;0.83;100.78;
CLASSES - FIF;44.371.692/0001-50;;CS EVOLUTION DI BR PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA REF - RESP LIMITADA;2025-01-31;10;0.92;0.93;98.89;
CLASSES - FIF;44.371.692/0001-50;;CS EVOLUTION DI BR PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA REF - RESP LIMITADA;2025-01-31;11;0.78;0.79;98.91;
CLASSES - FIF;44.371.692/0001-50;;CS EVOLUTION DI BR PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA REF - RESP LIMITADA;2025-01-31;12;0.77;0.93;83.35;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;1;1.12;1.01;111.36;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;2;0.83;0.80;103.89;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;3;0.90;0.83;108.47;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;4;0.91;0.89;102.80;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;5;0.84;0.83;100.90;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;6;0.83;0.79;105.34;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;7;0.94;0.91;104.17;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;8;0.90;0.87;103.99;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;9;0.89;0.83;106.24;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;10;0.97;0.93;104.26;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;11;0.82;0.79;104.09;
FI;44.371.942/0001-51;;CS EVOLUTION DI BR MASTER FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO - RESPONSABILIDADE LIMITADA;2025-01-31;12;0.82;0.93;88.53;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;1;1.10;1.01;109.22;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;2;0.82;0.80;101.65;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;3;0.88;0.83;106.12;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;4;0.89;0.89;100.39;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;5;0.82;0.83;98.47;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;6;0.81;0.79;102.91;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;7;0.92;0.91;101.83;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;8;0.88;0.87;101.69;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;9;0.87;0.83;103.95;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;10;0.95;0.93;102.01;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;11;0.81;0.79;101.83;
FI;44.371.977/0001-90;;CS EVOLUTION DI BR MAX PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RF REFERENCIADO - RESP LIMITADA;2025-01-31;12;0.80;0.93;86.36;
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;1;1.59;1.01;157.43;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;2;-3.82;0.80;-476.04;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;3;2.82;0.83;338.42;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;4;-5.09;0.89;-573.87;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;5;-2.92;0.83;-349.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;6;-2.45;0.79;-310.70;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;7;3.06;0.91;337.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;8;0.39;0.87;44.38;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;9;3.07;0.83;368.29;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;10;2.14;0.93;230.29;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;11;1.18;0.79;149.65;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.544.152/0001-20;;CONEXÃO VISTA HEDGE FIF - CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO - RESP LIMITADA;2025-01-31;12;-2.12;0.93;-228.39;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;1;0.22;1.01;21.79;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;2;2.86;0.80;356.41;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;3;2.45;0.83;294.39;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;4;0.12;0.89;13.43;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;5;2.79;0.83;334.58;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;6;5.45;0.79;691.60;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;7;2.21;0.91;243.54;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;8;2.67;0.87;307.85;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;9;-0.88;0.83;-104.90;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;10;1.89;0.93;203.74;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;11;4.62;0.79;583.90;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.703.520/0001-36;;BRAM CARTEIRA MULTIGESTORES GLOBAL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;12;0.13;0.93;13.75;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;1;1.52;1.01;150.88;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;2;1.24;0.80;154.89;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;3;1.47;0.83;176.34;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;4;0.44;0.89;49.20;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;5;1.47;0.83;176.18;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;6;2.05;0.79;260.18;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;7;1.48;0.91;163.36;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;8;0.05;0.87;5.33;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;9;0.90;0.83;108.11;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;10;-0.32;0.93;-34.21;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;11;2.58;0.79;326.71;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.779/0001-00;;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-01-31;12;0.31;0.93;33.36;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.904/0001-73;;BRAM MACRO CENTRALIZADORA FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;1;1.50;1.01;149.05;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.904/0001-73;;BRAM MACRO CENTRALIZADORA FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;2;0.58;0.80;72.71;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
FI;44.704.904/0001-73;;BRAM MACRO CENTRALIZADORA FI FINANCEIRO - CIC MULT - RESP LIMITADA;2025-01-31;3;0.99;0.83;118.35;Caso o fundo e/ou o índice de referência apresente rentabilidade negativa, o desempenho do fundo como percentual do índice de referência deve ser avaliado em conjunto com as rentabilidades de cada indicador de desempenho.
